video,prompt
f0d64cb3dfc1dbfd1dea49a2a381d68e_cfr25.mp4,a person is talking
3754fe2ac4eda8b6ef4dd5beab9407e4_cfr25.mp4,a person is talking
1e28ba4c1dcd1803ce9167bb06de2a5b_cfr25.mp4,"In the video, a young Caucasian male with curly hair and round glasses is seen standing in a warmly lit room, wearing a red t-shirt and singing or speaking, surrounded by a personal space with a staircase, wallpaper, and a framed family portrait. The room is likely a home studio, as indicated by the credits ""Alannia Producer"" and ""Alannia"" in the lower right corner, suggesting a video production setting."
40d6d0925179a6a444233713158a93c4_cfr25.mp4,"The video features a single person, a woman of dark skin tone with an updo, dressed in an ornate 18th or 19th-century outfit, posing elegantly in a richly decorated interior with patterned wallpaper and a circular window. She wears a large hat and a detailed dress with lace and beadwork, exuding poise and composure as she subtly shifts her head and shoulders."
80177a3d865d668a9463f6bb4ad76afe_cfr25.mp4,"The video shows a single male character in his twenties, dressed in a plaid shirt layered over a dark t-shirt, with short brown hair and a light skin tone, engaged in a conversation or listening intently in a dimly lit indoor setting, possibly an office or study room. The atmosphere is calm and serious, with a soft light from a lamp illuminating the scene and a blurred sign or notice visible on the wall behind him."
80dbfc52bdeec00831c6ab2e706a31c5_cfr25.mp4,"The video shows a single man in his thirties or forties, with short, light brown hair and a light skin tone, sitting in a cozy home environment, wearing a dark-colored t-shirt and holding a beer bottle as he relaxes in a casual setting. The warm lighting and background of a bookshelf and framed picture create a peaceful atmosphere, with the man's minimal movements adding to the relaxed ambiance."
b6bc38e34bf54a7c2368102633879ddc_cfr25.mp4,a person is talking
78195722f7f01623967b190b745fa8a1_cfr25.mp4,a person is talking
1013bb244a81aec998f825ac09613a44_cfr25.mp4,"The video shows a single person with short, dark hair and a neutral skin tone, wearing a dark green top and a circular pendant necklace, engaged in a calm and intimate conversation with someone off-camera in a dimly lit, minimally decorated indoor setting."
0f43651370fee0a0f195ae035309338a_cfr25.mp4,a person is talking
6e7e8f135a70a675e48e6ab6828e9d1e_cfr25.mp4,"The video shows a single male character, a man in his thirties or forties with a short black haircut and glasses, engaged in a conversation while wearing a maroon jacket over a gray shirt, set against a modern and minimalistic indoor background with a neutral color palette and soft lighting."
477d9df74b2a49f2252927082bf145d2_cfr25.mp4,a person is talking
cffd81ee30699626ab5f4741f6510577_cfr25.mp4,"A middle-aged woman with reddish-brown hair and fair complexion is seen in a serious conversation in front of a window with a cityscape view, wearing a dark blazer and a black top, her right hand adorned with a red ring. The woman's expressions and gestures convey a mix of intensity and contemplation as she stands in a well-lit room with a consistent urban backdrop."
88beab58d17492a4db3acc833f212f6b_cfr25.mp4,"The video shows a young woman in her twenties with long, wavy brown hair and fair skin, sitting in a dimly lit room with a reddish hue, her relaxed posture and slight head movements suggesting she's engaged in a conversation or interview. She's the sole focus in the blurred background, which appears to be a softly lit room with a warm ambiance."
89024f4d7060f69839c4a4be7e1aadee_cfr25.mp4,"The video shows a single male character, a man in his forties or fifties with graying hair and a light skin tone, standing indoors in a domestic or office setting with a blurred background. He is wearing a striped, collared shirt with light blue, yellow, and white colors and is holding a white baseball with red stitching, displaying a casual yet engaged posture."
49fdfcede26aa743a2a951649bd0b230_cfr25.mp4,a person is talking
47d29e6388a406898d6a49aea46c8c75_cfr25.mp4,"The video shows a single middle-aged individual, with fair skin and a dark-colored beret adorned with an emblem, standing upright in a blurred indoor setting with a neutral color palette, possibly a corridor or room with structural elements. They wear a patterned scarf with red and gold tones and appear to be engaged in a conversation or listening intently, surrounded by soft and diffused lighting that creates a calm atmosphere."
259c4dd8a4136787d2c54cfe478b3510_cfr25.mp4,a person is talking
b56e34c4793e025482529ebe183815e5_cfr25.mp4,a person is talking
e1ba50edf85c41ac0175c56f9420b0ab_cfr25.mp4,a person is talking
f4f9e14859dcfaa90191580565cbdf7e_cfr25.mp4,"The video shows a young man with medium-length dark hair and light skin tone, dressed in a casual plaid shirt over a gray t-shirt, sitting in a dimly lit indoor setting, engaged in a conversation or listening intently to someone off-camera. The room's subdued lighting and dark ambiance create a quiet atmosphere, with the man's relaxed posture and focused expression suggesting a private and intimate conversation."
e42b40da216d7548d47f3cd8ed7d5651_cfr25.mp4,a person is talking
324c332971e4852bc8cdfe24f07a10a6_cfr25.mp4,a person is talking
39267bb0e9317fafffd78395c63152e9_cfr25.mp4,"The video shows a single individual, TALBOT, a high-ranking military officer in a dark uniform with medals and insignia, standing in front of a backdrop featuring the United States flag and a red and white striped flag, making a gesture with their right hand in a formal or official setting."
4e0cfc2d33087e8552d66a0ccf95688d_cfr25.mp4,"The video shows a woman in her thirties with long, wavy brown hair and fair skin tone, wearing a green cardigan over a white lace top, engaged in a conversation in a casual indoor setting with a patterned wall and a plant in the background. She is the only person visible in the video, actively participating in the conversation with slight head and shoulder movements."
fc7ac30da131b3ca018f3c0aa9db1d31_cfr25.mp4,a person is talking
10710d7f5abdd9ae125a156536e5ca75_cfr25.mp4,"The video shows a single male individual with light skin tone and short, light-colored hair, dressed in a dark green zip-up sweater over a plaid shirt with orange and brown hues, standing in a warm and cozy home environment with a blurred background of a couch and framed pictures. He is engaged in a conversation or explanation, making subtle hand gestures while maintaining a relaxed posture."
4ae6083bff82bc0ba5f44bfbaf7a2b0b_cfr25.mp4,a person is talking
5d5d95a4faa271f69dfe7d83bce43da0_cfr25.mp4,"The video shows a woman in her thirties with dark hair and light skin, dressed in a white top and pink cardigan, engaged in a conversation with someone off-camera in a dimly lit, intimate indoor setting with a warm glow from a lamp and a framed picture on the wall."
ae369eb10e501a98cb08d2ce71fb5b5e_cfr25.mp4,"The video shows a single male figure, a man in his forties with dark hair and light skin, dressed in a dark suit and light-colored shirt, gesturing with his hands as he engages in a conversation or presentation in a warm and intimate indoor setting. The formal attire and classic lamp in the background, set against a textured wall, suggest a professional or office environment."
e0c6d4910046ada864149d8dc4c70970_cfr25.mp4,"The video shows a single male figure, likely in his fifties or sixties, standing upright and engaged in a formal presentation, wearing a dark blazer over a white shirt, in a dimly lit indoor setting with a dark background. He is gesturing with his hands and speaking into a microphone, exuding a sense of professionalism and formality."
cbdc24e58379782d1d0c1af9cc8e6e85_cfr25.mp4,a person is talking
041d3430b1ef59cb930a613a5b47d36b_cfr25.mp4,a person is talking
8f9334cdd12336c454209af5c2b338d8_cfr25.mp4,"A middle-aged man with graying hair and a mustache stands indoors, dressed in a dark brown blazer and plaid shirt, intensely engaged in a conversation or presentation in a formal setting with a microphone stand and glass door in the background. He is the sole individual in the scene, his serious expression and rigid posture conveying his focus on the matter at hand."
633d1881dcb05c97346bd55905456a9c_cfr25.mp4,"In the video, a middle-aged man with gray hair and fair skin, dressed in a dark suit, patterned tie, and white shirt, is seated in a leather armchair, animatedly gesturing as he engages in a conversation with others in a softly lit indoor setting. The blurred background suggests a professional or social environment, with the man's energetic movements conveying a sense of enthusiasm and engagement."
3014a4372eac3e4bc0e7e70a99883951_cfr25.mp4,a person is talking
8a336d29141e7de62d0e8b4568e74939_cfr25.mp4,"The video shows a single male figure, a man in his fifties with gray hair and light skin tone, dressed in a formal suit and patterned tie, seated in a professional setting with patterned wallpaper and a piece of furniture in the background, engaged in a conversation or listening intently."
ddb253b6523f5c230f6c875ce93090bb_cfr25.mp4,"A young man in his twenties, with short, neatly styled hair and fair skin, stands alone in a dimly lit, indoor setting, dressed in a dark-colored jacket, his serious expression and furrowed brow suggesting deep contemplation. The plain, worn wall behind him provides a somber backdrop to his introspective mood."
c08b93201fd9194470ee01e975fa571b_cfr25.mp4,a person is talking
5689d32de250963a706630ce87edb545_cfr25.mp4,"The video shows a single woman, likely in her thirties, seated in a formal setting, wearing a light-colored cardigan over a green and white checkered blouse, as she sits in front of a microphone with an upright posture, engaged in a serious conversation or listening intently. The woman, with reddish-brown hair and fair skin, is surrounded by a wooden panel and decorative elements in a well-appointed indoor space."
6a5c467ed54058719c43d09fe61353bb_cfr25.mp4,a person is talking
c6df9129ef89822245d9d9b2719382ce_cfr25.mp4,"A middle-aged individual with fair skin, short dark hair, and formal attire consisting of a dark suit, white shirt, and dark tie is seated in the back of a dimly lit car, engaged in a conversation with an unseen person. The car's interior is the only visible background, with the headrest and a portion of the window visible, suggesting a nighttime setting."
05cd174b164f42268262943cae4105fd_cfr25.mp4,"A middle-aged man with dark hair and stubble is seen delivering a serious presentation in a dimly lit, formal room, wearing a dark blazer over a black shirt, his intense expressions and gestures conveying his deep engagement in the discussion. The room's soft lighting casts shadows on his face, creating a sense of gravity and professionalism."
be85bbe36776d7ad8ade98ba74ee631a_cfr25.mp4,a person is talking
10e76d718dbce3fa929cb2777e5687c5_cfr25.mp4,a person is talking
8f0905d661d94ef1d04044e279b027a5_cfr25.mp4,a person is talking
7eac2090bb39c19291bf7a596c07c35b_cfr25.mp4,"A woman, dressed in a regal medieval costume with a grey headpiece and brown robe, stands in front of a red curtain, exuding a serious demeanor. She reappears in the same attire, now with a grey headscarf, maintaining a consistent and somber expression in the same setting."
04ee0fc3417700369a701e3bc0144d4d_cfr25.mp4,"A single individual with curly hair and a light blue t-shirt is seen in a tense standoff, holding a handgun directly at the camera with a serious expression. The person is set against a dimly lit, rustic indoor backdrop of a stone wall, with the focused lighting emphasizing the intensity of the situation."
e522479f37101b2e2293e5d26f89f56e_cfr25.mp4,a person is talking
79646d167b08658f33273ac87e72e903_cfr25.mp4,"The video shows a single woman, likely in her thirties, with light brown hair and fair skin, dressed in a dark green blazer and navy blue top, standing in a plain indoor setting with neutral lighting. She remains relatively still, with subtle head movements and facial expressions, as she appears to be engaged in a quiet, introspective activity."
d28881d3606fcb9a5be9f85be131bbda_cfr25.mp4,a person is talking
a7e5c55349aa30ac355c4b066b2a0bf8_cfr25.mp4,"The video shows a single male character, a man in his thirties or forties with a beard and glasses, calmly sitting in a neutral-colored room, wearing a dark jacket over a white shirt, as he engages in subtle movements with a calm demeanor. The soft, ambient lighting and static background suggest an indoor setting, possibly an office or home, with the character's dark hair and light skin tone standing out against the muted surroundings."
d11a72edcadb531a20339cf2bb0735f2_cfr25.mp4,a person is talking
654df4a7cf17b9dfe83cdbe2f83d4b04_cfr25.mp4,"The video shows a single person, a man with curly, light brown hair and fair skin, dressed in a dark suit and patterned tie, engaged in a serious conversation in a dimly lit indoor setting with a window visible in the background. The man's focused posture and directed gaze suggest a professional or formal environment, such as an office."
1e8e1e40daac1788e250d360146800fb_cfr25.mp4,a person is talking
877a8eb43e8d1d73989f434c7c68f628_cfr25.mp4,a person is talking
a19a81318605bbc7c3172df2a44e569e_cfr25.mp4,"The video shows a woman in her thirties, with blonde hair styled in loose waves and a dark blue fur coat, standing in a dimly lit, possibly indoor environment, gripping a handgun firmly as she scans her surroundings with a serious and focused expression."
0c8cb6b9bb2560f7cfaf4279e7ed6e30_cfr25.mp4,"A single individual, a blonde woman with glasses and a red necklace, is seen wearing a headset and working intently in a dimly lit office setting, surrounded by a blue-tinted computer screen and a computer monitor in the background."
d97c0837aac3fe1ce3cb199b54a33dd8_cfr25.mp4,"The video shows a single middle-aged man, dressed in a dark suit and white shirt, standing in a warm and elegantly decorated room with red walls, as he stands still with a contemplative expression, occasionally turning his head and shifting his posture."
3dde3356398b85d92ef54e6b8ec5161a_cfr25.mp4,"The video shows a single person standing indoors, dressed in a white cape-like apron, with short light-colored hair, standing upright in a calm and serene environment with soft natural light filtering through the horizontal blinds in the background. The individual appears to be in a moment of stillness, possibly waiting or preparing for a task, with a minimalist background that focuses attention on their figure."
57c462996fa7f5990a3596c5cc5b10c7_cfr25.mp4,a person is talking
7d95818526077291f412e2698b3f90eb_cfr25.mp4,"A middle-aged woman with short dark hair and bangs, wearing a blue sweater and green apron, is seen in a kitchen, her concerned expression evident as she engages in a conversation with someone off-camera. The kitchen, with its neutral background and focused lighting, serves as a backdrop to the woman's emotional moment, with the only other notable feature being a few utensils and appliances on the countertops."
f8d3665e84cb888e055cb27a73cc90dd_cfr25.mp4,"The video shows two people, a man in his thirties with dark skin, glasses, and short hair, and another individual with dark hair and a dark jacket, engaged in a casual conversation in a possibly outdoor setting, such as a park, with natural light illuminating the scene. The man in the foreground is dressed in a dark vest over a light-colored sweater and a collared shirt, while the woman's face is not visible as she stands with her back to the camera."
7f9435da11562cb0c197e57af8aa2c58_cfr25.mp4,"The video shows a single male medical professional, dressed in a black uniform with a stethoscope around his neck, attentively engaged in a conversation in a well-lit medical setting with a plain background, a window, and some greenery visible. He has short, dark hair and fair skin, standing behind a curtain, likely in a hospital or clinic room."
3a8e9553f4d77ac7df9e62626ec89eae_cfr25.mp4,a person is talking
4019006374a630c96febaf808fda4b12_cfr25.mp4,a person is talking
2db991a42134ce52873394f2413e8708_cfr25.mp4,a person is talking
7e2cda4ab1990db845af00c997ee3747_cfr25.mp4,a person is talking
c93c1f198625db3b3f1c80e291b0e460_cfr25.mp4,a person is talking
e4fd5d4c1c6f8d65c9076ff820307977_cfr25.mp4,a person is talking
976112b68cd2e4d3b3acc1e78caebde6_cfr25.mp4,a person is talking
32f87f43608a58fec691c24ec390973a_cfr25.mp4,"A single man in his thirties or forties, dressed in a striped dress shirt and dark tie, stands upright in a professional office setting, engaged in a conversation or presentation with animated hand gestures and expressions. The blurred background features office elements like a lamp and a window, set against soft and ambient lighting."
ef29238c1d0ee09e8a655843df2835de_cfr25.mp4,"The video shows a single man in his thirties or forties, dressed in a dark-colored t-shirt, standing in a public or emergency service area, engaged in a serious conversation or listening intently. In the background, a red vehicle, possibly a fire truck, is visible, along with several other individuals, including one person in a blue shirt who is moving around, amidst a bright and indoor setting."
7e6e234248254ef909ce05b7d83bd3d4_cfr25.mp4,"The video shows a single older male character, likely in his sixties or seventies, seated in a formal indoor setting with red curtains and a glass display case featuring a taxidermy bird. He is dressed in a brown pinstripe suit, white shirt, and dark tie, gesturing expressively as he delivers a speech or engages in a conversation."
70bf72f43df67543afb3b4cac5393b2f_cfr25.mp4,"In a hospital room filled with medical equipment, a red-haired woman in a blue hospital gown sits intently in a bed, her concerned expression and rigid posture suggesting she is a patient. She is engaged in a serious conversation or observation with someone off-camera, surrounded by the sterile environment of the hospital room."
467170d031035bd106f39fb773aa92b4_cfr25.mp4,"A woman with short dark hair, wearing a blue NASA jumpsuit with an American flag patch, stands in a modern, high-tech room with a white wall and a black server rack, surrounded by a few colleagues, likely engineers or technicians, who are working on various computer screens and equipment."
03919be82e2ce25bcdf8f5be8ce7c112_cfr25.mp4,"The video features four individuals, two men and two women, engaging in a fitness-related activity in front of large windows with greenery outside. They are all wearing blue t-shirts and dark blue towels with 'ooli' and 'bli' logos, showcasing their athletic attire, while their facial expressions and hairstyles vary, ranging from focused to playful and from sleek to straight hair."
375808c42c1d64e9ceaa70169c98088f_cfr25.mp4,a person is talking
0d24818d89a1b8bfbaf5d55c58e67f41_cfr25.mp4,"The video shows a woman in her thirties with blonde hair, wearing a teal top, engaged in a quiet conversation or listening session in a domestic setting, surrounded by a bookshelf with various items in a softly lit, neutral-colored room."
6bd2ce68637fba33378e94b6db979f6f_cfr25.mp4,a person is talking
42cccfc35db79d1eb0c45e8d729e8994_cfr25.mp4,"The video features a single woman in her thirties with dark brown hair and fair skin, seated against a marble-patterned wall in a sophisticated indoor setting, wearing a red sleeveless top and a delicate gold necklace. She engages in a dynamic conversation, using expressive head tilts and hand gestures as she speaks, her movements taking center stage against the elegant backdrop."
48afc35dd166bd4bdf1ecf9cb5e211d8_cfr25.mp4,a person is talking
19f6614678a4e5032ae0a40118c39cc7_cfr25.mp4,"The video shows a single person, a woman with blonde hair and a contemplative expression, sitting in a quiet indoor space with floral wallpaper and decorative items, wearing a dark cardigan over a white shirt. She sits in a thoughtful pose, surrounded by the soft, warm glow of the room's lighting, exuding a sense of quiet introspection."
a1f1311b58aee8c8ef6cb3f5383bf7ef_cfr25.mp4,"A young man with dark hair and a fair complexion sits in the passenger seat of a car, dressed in a dark suit, white shirt, and tie, looking surprised and confused as he gazes out the window at the blurred greenery of a rural or suburban area. The car's simple gray interior and black dashboard provide a stark contrast to the man's formal attire, as he reacts to an unseen event or conversation."
c73910ee786cfa844353f87e4453438c_cfr25.mp4,a person is talking
fe73623b97b42dd59b6b63e0163418a6_cfr25.mp4,a person is talking
177c0fa9862aa9db262e4c8b37b42168_cfr25.mp4,a person is talking
c3dfb28e4bccb4b86240d605a106fd40_cfr25.mp4,a person is talking
df6627868bec624444abaaef61a7f368_cfr25.mp4,a person is talking
5eff25911f13b8402a241c9da106c791_cfr25.mp4,a person is talking
d2300f4558ea51f137e6dc5265038700_cfr25.mp4,a person is talking
dfd92a0509f44335931ca3b5cd5611a7_cfr25.mp4,a person is talking
296fda96bf377c30511b2a3ccbe3049c_cfr25.mp4,"The video shows a single male character with short, dark hair and light skin tone, dressed in a dark-colored shirt, engaged in a contemplative conversation or observation in a dimly lit indoor space with a painting on the wall in the background. He turns his head slightly to the side and looks upwards, his serious expression suggesting a thoughtful or introspective atmosphere."
0bfe36c089f127356a446bc132f3330a_cfr25.mp4,"The video shows a single man, likely in his thirties or forties, dressed in a formal black suit, white shirt, and black tie, engaged in a conversation or listening intently in a dimly lit, modern office setting with blurred glass partitions and office lighting. He has short, dark hair and fair skin, with an upright posture and focused gaze, suggesting a professional atmosphere."
08b7800a8ffa2c5b474898b84b528c75_cfr25.mp4,"A man with dark hair and a serious expression stands in a cozy, neutral-toned room with red-striped curtains, gesturing as he engages in a conversation or presentation while wearing a casual gray polo shirt. The warm natural light from the window illuminates the space, suggesting a private setting, possibly a home or office."
f681e14212648d6d301aad0bbfd52e74_cfr25.mp4,a person is talking
512dbc5fef5f37b39bf90310c7480a79_cfr25.mp4,a person is talking
24b7b2bdf3f4c67d00107e3baecb70da_cfr25.mp4,"The video shows a single person, a woman in her thirties with curly blonde hair and a light skin tone, wearing a white garment, gesturing expressively as if in conversation, set against a neutral-colored tiled bathroom background with soft, even lighting."
2015b0eb86111aa82c84347da31063cf_cfr25.mp4,a person is talking
e558fed2c609e54ed3f7b26c41a2cb0a_cfr25.mp4,a person is talking
d45bfa46cbae380ee875aa340213a023_cfr25.mp4,a person is talking
06cc6e5335d58024c11c975f7d8b3589_cfr25.mp4,a person is talking
b01ff6a83c0e79c51254395273f46b6b_cfr25.mp4,"A lone figure, a man in a red cardinal's robe and zucchetto, stands contemplatively in front of an old-world map, holding a goblet, as the warm glow of a single candle casts a serene ambiance in the dimly lit room. His stern expression deepens as time passes, set against the rich backdrop of the ancient map and the flickering candlelight."
e0f5e6c2092223f487e2553a875f8d39_cfr25.mp4,"A middle-aged man with dark hair and a serious expression sits alone in a dimly lit room, dressed in a dark suit, white shirt, and dark tie, his features cast in shadows as he appears lost in thought. The room's professional atmosphere is evident, with the man's attire and surroundings suggesting a serious conversation or intense focus."
2d6864046c641bad67f051c5a62afca3_cfr25.mp4,"A lone figure, a man in a black turtleneck sweater and trousers, is seen aiming a silver pistol with intense focus, his serious and determined expression unwavering. The scene is set against a blurred background, creating a high-stakes atmosphere, with the man's appearance remaining consistent throughout."
148562a4e1683f69b2ea0227b0b6e19a_cfr25.mp4,a person is talking
282972c1f279c44af29969c69d933066_cfr25.mp4,"The video shows a single man, dressed in a beige suit jacket, patterned tie, and white shirt, seated in a retro-style booth with red and blue upholstery, engaged in a conversation with slight hand gestures and head movements. The man, with short dark hair and glasses, sits in a diner or similar establishment, surrounded by a natural daylight atmosphere and a visible parked car outside through a window."
32009355542e0ad7afb6ee096ac81e94_cfr25.mp4,"The video shows a middle-aged or older bald individual, dressed in a white garment with a patterned collar, calmly sitting in a dimly lit, indistinct setting, with subtle movements and a serene atmosphere. The person's light skin tone and mature facial features, including wrinkles, are visible, while their bald head and calm demeanor contribute to a contemplative ambiance."
147f890d4317c92dcc93058086ab0421_cfr25.mp4,"A middle-aged man with white hair and blue eyes, dressed in a white lab coat, beige shirt, and striped tie, stands in a dimly lit room, engaged in a serious conversation or confrontation with an unseen person, while a clinical or professional setting is evident through the surroundings. The man's features are the only ones visible, as the other person remains out of view."
5d4faeebf4d22f1e895ca93ca965b730_cfr25.mp4,"The video shows a woman in her thirties, with dark hair and a light skin tone, wearing a purple blouse and gray blazer, gesturing and looking down as she works or converses in a typical office setting. The office environment is characterized by a bright indoor lighting, office equipment, and various papers and decorations on the walls."
a2d6e492bc9436f2c4616f57d3ae08f8_cfr25.mp4,a person is talking
8d3b84191003703f14180afc1ee3ce0e_cfr25.mp4,a person is talking
4f12419e5dfab28d2c00d36814ca72e8_cfr25.mp4,a person is talking
27db37fee25d92e3ed731e4a14628fb2_cfr25.mp4,a person is talking
7177c65c15d4c5d3f9e9d5cf945a1b0e_cfr25.mp4,"A blonde woman, dressed in a beige blouse with small red hearts, sits alone in a warmly lit kitchen with wooden cabinetry and a red lamp, her expression shifting from concern to contemplation as she sits amidst personal items. The woman's introspective state is the sole focus, with the kitchen's cozy atmosphere providing a serene backdrop."
bb1472a775f098d027c5a137b283b4d9_cfr25.mp4,"There are two people in the scene: a blonde woman in a tan prison uniform with a V-neck design and a white undershirt, and a man in a dark blue shirt. They are in a simple room with a white wall and a door, engaged in a serious conversation in an intimate setting."
7c389dac8c2c397c4d3e08b327bf973f_cfr25.mp4,a person is talking
244e7f2bf7a9635ee428b0784c5836d7_cfr25.mp4,a person is talking
2b2ba65923de6312bc7a901dc7eb98bf_cfr25.mp4,a person is talking
1a4deaeda5fd8f9ea1a73301822cdffa_cfr25.mp4,a person is talking
91a5c1f9154e20ec7baf9b69b8ce8062_cfr25.mp4,a person is talking
9a11caeee7ae39483f9261127e939d4e_cfr25.mp4,"The video features a single person with long, straight blonde hair, wearing a dark-colored top, standing in a dimly lit, minimalist room with a calm and subdued atmosphere. The individual, with a fair skin tone, remains relatively still, occasionally making slight movements as they turn their head or adjust their hair."
a137ac4d8a2dee1b6ebeffca492bbbfc_cfr25.mp4,"In the video, a single person stands in a lavish indoor setting, wearing a red polo shirt and gesturing animatedly as they engage in a conversation or presentation, surrounded by golden drapery and ornate wall decorations in a bright, upscale environment. The formal atmosphere and elegant backdrop suggest a room in a mansion or a high-end venue."
8c39e671178016c37b1758ffb8c50773_cfr25.mp4,a person is talking
2ef49587b180e458fac0bf84dbc30658_cfr25.mp4,a person is talking
b72135b239def3cdcda73d5c0b6c16a7_cfr25.mp4,a person is talking
026b5492a7b721fb68835cf21b3502e8_cfr25.mp4,"A woman, with long blonde hair and a fair skin tone, sits in a hospital room, wearing a white hospital gown with small dots, her contemplative expression gazing off to the side as she appears to be in a state of rest or reflection. The room is filled with medical equipment and a window, bathed in soft, natural light, suggesting a daytime setting."
a1a884c47cbccf9d392904320bc08d0e_cfr25.mp4,a person is talking
0c51489e4ebf93b154e0d8b7d4ef7fb1_cfr25.mp4,a person is talking
a7df366225f35adde7929e74e4d37f8b_cfr25.mp4,"The video shows a shirtless male in his thirties or forties, with a beard and short dark hair, engaged in a hushed conversation with someone off-camera in a dimly lit, possibly outdoor or semi-outdoor setting, such as a patio or garden area. The character's subtle movements and changing facial expressions suggest a private and intimate interaction, with the blurred background adding to the sense of mystery and seclusion."
9d433ad5e25e6a3f32005961e6953579_cfr25.mp4,a person is talking
6f87fe873d14d9e04b98b9adc479312b_cfr25.mp4,"The video shows a single male figure, dressed in a dark clerical outfit with a black cassock and white collar, standing in a dimly lit, formal indoor setting with neutral-colored walls and subtle architectural details. He has dark hair styled upwards and a beard, and is seen in a contemplative pose with his mouth open, as if in mid-speech or deep thought."
fca0eb0785dd0ee3689150f950ca4103_cfr25.mp4,"The video shows a single male character, a man in his forties with short, dark brown hair and light skin, dressed in a white shirt, dark tie, and brown suspenders, engaged in a focused conversation or listening intently in a professional indoor setting with a window and horizontal blinds allowing diffused natural light to enter."
9bf88ba2408b3c0851db33951920eab3_cfr25.mp4,a person is talking
7001ca0e19617742016cdeba7985c638_cfr25.mp4,"A woman in her thirties with long brown hair and fair skin is seen gesturing animatedly in a calm and professional indoor setting, likely an office or study room, surrounded by a green wall and a wooden cabinet, while wearing a dark-colored shirt with a collar and a necklace."
f064cb6316a5539d917f24b273f438b6_cfr25.mp4,a person is talking
976b284e5743e2f595417d53de602dfb_cfr25.mp4,"The video shows a single elderly male, in his late sixties or seventies, engaged in a conversation or listening intently, wearing a light-colored, patterned shirt and a textured sweater, with dark receding hair and a light brown complexion. He is situated in a dimly lit, possibly warm and cozy indoor setting with minimal visible background."
e27ede1c9c9ea1512fc1a90183a19636_cfr25.mp4,a person is talking
49cfcefa17e38a969eb11b08bb5c26f6_cfr25.mp4,"The video shows a middle-aged individual with short, light brown hair and fair skin, dressed in a brown jacket over a red and black checkered shirt, standing upright and engaged in a conversation or listening intently in a neutral, uncluttered indoor setting with a coat rack visible in the background."
ad8b1875dbbe0e544577de6e49d33497_cfr25.mp4,a person is talking
c2739f4a07fa71fbce6a126877de1331_cfr25.mp4,"A man in a dark suit, with a receding hairline and neatly trimmed beard, stands before a red curtain, preparing to deliver a speech, while a woman in a light-colored dress stands beside him, her features not fully visible. The scene is set in a formal event, with the man's focus on the microphone stand in front of him."
5b988c2d436cc78cb0be91a5a5ec6681_cfr25.mp4,a person is talking
608a7ca7d1608c53a9bcf5a55cf4e0fa_cfr25.mp4,a person is talking
332901cf21df2dfba465b5d645c77ee0_cfr25.mp4,"A single man, dressed in a gray suit and red tie, stands in a dimly lit room, maintaining a serious expression as he looks directly at the camera. The man's formal attire and solemn demeanor are set against a blurred, neutral background that suggests a professional or formal setting."
89ca9530948bd4ac094b1a789f9bdd97_cfr25.mp4,a person is talking
a0bafabf97d1a66ae8f14aae0b7f7b56_cfr25.mp4,a person is talking
d067182016f069f7576b8998d6fd2093_cfr25.mp4,a person is talking
fac2f885b2655c6ebd074fdadcf0cbfd_cfr25.mp4,a person is talking
974991a533824c2c873ffb2372c766aa_cfr25.mp4,"The video shows a single person, a woman with blonde hair styled in an updo, wearing a purple turtleneck and plaid jacket with a black collar, bold red lipstick, and a gold chain necklace, standing in a modern indoor setting with a blurred blue and white background. The soft lighting creates a calm atmosphere as she is centered in the frame, showcasing her upper body and attire."
c3af7be36dd77afcad446a9b4078727d_cfr25.mp4,a person is talking
9b17aaadcbe8dc69292999884fb97194_cfr25.mp4,"The video shows a woman in her thirties with long, wavy red hair and fair skin, dressed in a dark-colored top, engaged in a conversation in a dimly lit indoor setting, possibly a bar or restaurant, with blurred lights in the background creating a bokeh effect."
7e822c0cd1c9f2fe60aae9c5453ad231_cfr25.mp4,"The video shows a middle-aged man, dressed in a dark suit, checkered shirt, and striped tie, standing in a formal indoor setting with a brick wall and white pillars, engaged in a serious conversation with an unseen person. He has gray hair and a serious expression, his posture upright and focused, with his mouth slightly open as if speaking."
5c8d3a71f8af0b610ba8a49be474acb5_cfr25.mp4,a person is talking
802a57029d5b734eb5ecbfa57b854548_cfr25.mp4,a person is talking
5df743c3b278e3ca111a3ea747813918_cfr25.mp4,"In a dimly lit, medieval-themed setting, a man with shoulder-length brown hair and a full beard, dressed in a yellow tunic and grey vest, stands with a serious expression, surrounded by the History Channel logo. He is likely an actor portraying a historical figure, possibly a knight or a noble, in a dramatic scene."
243de35597a47d16a460bc38f7edef8b_cfr25.mp4,a person is talking
0e555c94fdcbf14b980a1a7b33578232_cfr25.mp4,"The video shows a single male figure, with a shaved head and dark skin tone, dressed in a dark leather jacket over a gray shirt, standing in a blurred outdoor setting that appears to be a street or parking area with a vehicle in the background. He stands upright with a serious expression, his head slightly tilted in contemplation, as he seems lost in thought."
92199f032a7109d66ee0deb15e060082_cfr25.mp4,"The video shows a single medical professional, a likely doctor with dark hair and light skin tone, standing in a clinical setting, wearing a white lab coat and stethoscope, engaged in a conversation with someone off-camera while surrounded by medical equipment and a computer screen displaying medical data."
3cc2dcc2ea78748b47a955c6a7cb2942_cfr25.mp4,a person is talking
920597bbebbb5121e06d902f6f4bf4fd_cfr25.mp4,a person is talking
